Pos.x [m];Pos.y [m];Pos.z [m];Idp;Vel.x [m/s];Vel.y [m/s];Vel.z [m/s];Rhop [kg/m^3];Type;Press [Pa];Mk;
  3.9000001E+00;  1.0000000E+00;  0.0000000E+00;38;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097584E+03;0;  1.2815146E+04;11;
  3.9500000E+00;  1.0000000E+00;  0.0000000E+00;39;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0111808E+03;0;  1.4746146E+04;11;
  4.0000000E+00;  1.0000000E+00;  0.0000000E+00;40;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0109696E+03;0;  1.4458426E+04;11;
  4.0500002E+00;  1.0000000E+00;  0.0000000E+00;41;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0113633E+03;0;  1.4995155E+04;11;
  4.0999999E+00;  1.0000000E+00;  0.0000000E+00;42;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0116169E+03;0;  1.5341521E+04;11;
  4.1500001E+00;  1.0000000E+00;  0.0000000E+00;43;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0117740E+03;0;  1.5556269E+04;11;
  4.1999998E+00;  1.0000000E+00;  0.0000000E+00;44;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0114736E+03;0;  1.5145642E+04;11;
  4.2500000E+00;  1.0000000E+00;  0.0000000E+00;45;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0106501E+03;0;  1.4023873E+04;11;
  4.3000002E+00;  1.0000000E+00;  0.0000000E+00;46;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0108406E+03;0;  1.4282812E+04;11;
  4.3499999E+00;  1.0000000E+00;  0.0000000E+00;47;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0093936E+03;0;  1.2322611E+04;11;
  4.4000001E+00;  1.0000000E+00;  0.0000000E+00;48;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0107346E+03;0;  1.4138699E+04;11;
  4.4499998E+00;  1.0000000E+00;  0.0000000E+00;49;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0087685E+03;0;  1.1480957E+04;11;
  4.5000000E+00;  1.0000000E+00;  0.0000000E+00;50;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0107526E+03;0;  1.4163182E+04;11;
  4.5500002E+00;  1.0000000E+00;  0.0000000E+00;51;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0087241E+03;0;  1.1421333E+04;11;
  4.5999999E+00;  1.0000000E+00;  0.0000000E+00;52;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0105269E+03;0;  1.3856465E+04;11;
  4.6500001E+00;  1.0000000E+00;  0.0000000E+00;53;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0091588E+03;0;  1.2006110E+04;11;
  4.6999998E+00;  1.0000000E+00;  0.0000000E+00;54;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0101535E+03;0;  1.3349932E+04;11;
  4.7500000E+00;  1.0000000E+00;  0.0000000E+00;55;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097625E+03;0;  1.2820757E+04;11;
  4.8000002E+00;  1.0000000E+00;  0.0000000E+00;56;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097538E+03;0;  1.2808958E+04;11;
  4.8499999E+00;  1.0000000E+00;  0.0000000E+00;57;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0105453E+03;0;  1.3881415E+04;11;
  4.9000001E+00;  1.0000000E+00;  0.0000000E+00;58;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0099546E+03;0;  1.3080565E+04;11;
  4.9499998E+00;  1.0000000E+00;  0.0000000E+00;59;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0119918E+03;0;  1.5854395E+04;11;
  5.0000000E+00;  1.0000000E+00;  0.0000000E+00;60;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0111393E+03;0;  1.4689654E+04;11;
  5.0500002E+00;  1.0000000E+00;  0.0000000E+00;61;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0114969E+03;0;  1.5177484E+04;11;
  5.0999999E+00;  1.0000000E+00;  0.0000000E+00;62;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0072982E+03;0;  9.5136152E+03;11;
  5.0999999E+00;  1.0000000E+00;  5.0000001E-02;63;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0089614E+03;0;  1.1740384E+04;11;
  5.1500001E+00;  1.0000000E+00;  0.0000000E+00;64;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0011241E+03;0;  1.4384667E+03;11;
  5.1500001E+00;  1.0000000E+00;  5.0000001E-02;65;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0100477E+03;0;  1.3206571E+04;11;
  5.1999998E+00;  1.0000000E+00;  5.0000001E-02;66;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0108252E+03;0;  1.4261887E+04;11;
  5.2500000E+00;  1.0000000E+00;  5.0000001E-02;67;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0109592E+03;0;  1.4444299E+04;11;
  5.3000002E+00;  1.0000000E+00;  5.0000001E-02;68;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0120673E+03;0;  1.5957842E+04;11;
  5.3499999E+00;  1.0000000E+00;  5.0000001E-02;69;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0082777E+03;0;  1.0822363E+04;11;
  5.3499999E+00;  1.0000000E+00;  1.0000000E-01;70;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0079282E+03;0;  1.0354468E+04;11;
  5.4000001E+00;  1.0000000E+00;  5.0000001E-02;71;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0005156E+03;0;  6.5851654E+02;11;
  5.4000001E+00;  1.0000000E+00;  1.0000000E-01;72;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0081775E+03;0;  1.0688112E+04;11;
  5.4499998E+00;  1.0000000E+00;  1.0000000E-01;73;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0084811E+03;0;  1.1095035E+04;11;
  5.5000000E+00;  1.0000000E+00;  1.0000000E-01;74;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0087260E+03;0;  1.1423875E+04;11;
  5.5500002E+00;  1.0000000E+00;  1.0000000E-01;75;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0087839E+03;0;  1.1501628E+04;11;
  5.5999999E+00;  1.0000000E+00;  1.0000000E-01;76;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0068936E+03;0;  8.9752646E+03;11;
  5.6500001E+00;  1.0000000E+00;  1.0000000E-01;78;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0009642E+03;0;  1.2332498E+03;11;
  3.3499999E+00;  1.0000000E+00;  1.5000001E-01;400;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  2.0000000E-01;401;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  1.5000001E-01;449;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  2.0000000E-01;450;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4500000E+00;  1.0000000E+00;  1.5000001E-01;498;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0020024E+03;3;  2.5691060E+03;21;
  3.4500000E+00;  1.0000000E+00;  2.0000000E-01;499;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0012318E+03;3;  1.5766681E+03;21;
  3.5000000E+00;  1.0000000E+00;  1.5000001E-01;547;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0094822E+03;3;  1.2442186E+04;21;
  3.5000000E+00;  1.0000000E+00;  2.0000000E-01;548;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0094509E+03;3;  1.2399850E+04;21;
  5.5999999E+00;  1.0000000E+00;  1.5000001E-01;77;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0089208E+03;0;  1.1685700E+04;11;
  5.6500001E+00;  1.0000000E+00;  1.5000001E-01;79;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0085537E+03;0;  1.1192498E+04;11;
  5.6999998E+00;  1.0000000E+00;  1.5000001E-01;80;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0105088E+03;0;  1.3831850E+04;11;
  5.7500000E+00;  1.0000000E+00;  1.5000001E-01;81;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097931E+03;0;  1.2862099E+04;11;
  5.8000002E+00;  1.0000000E+00;  1.5000001E-01;82;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0114178E+03;0;  1.5069470E+04;11;
  5.8499999E+00;  1.0000000E+00;  1.5000001E-01;83;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0057927E+03;0;  7.5170088E+03;11;
  5.8499999E+00;  1.0000000E+00;  2.0000000E-01;84;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0078633E+03;0;  1.0267810E+04;11;
  5.9000001E+00;  1.0000000E+00;  1.5000001E-01;85;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0010946E+03;0;  1.4005415E+03;11;
  5.9000001E+00;  1.0000000E+00;  2.0000000E-01;86;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0086371E+03;0;  1.1304428E+04;11;
  5.9499998E+00;  1.0000000E+00;  2.0000000E-01;87;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0088253E+03;0;  1.1557252E+04;11;
  6.0000000E+00;  1.0000000E+00;  2.0000000E-01;88;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0100804E+03;0;  1.3250959E+04;11;
  6.0500002E+00;  1.0000000E+00;  2.0000000E-01;89;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0099973E+03;0;  1.3138396E+04;11;
  6.0999999E+00;  1.0000000E+00;  2.0000000E-01;90;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0062280E+03;0;  8.0925537E+03;11;
  6.1500001E+00;  1.0000000E+00;  2.0000000E-01;92;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0010911E+03;0;  1.3960756E+03;11;
  3.3499999E+00;  1.0000000E+00;  2.5000000E-01;402;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  3.0000001E-01;403;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  3.4999999E-01;404;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  2.5000000E-01;451;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  3.0000001E-01;452;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  3.4999999E-01;453;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4500000E+00;  1.0000000E+00;  2.5000000E-01;500;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0008058E+03;3;  1.0301848E+03;21;
  3.4500000E+00;  1.0000000E+00;  3.0000001E-01;501;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0006856E+03;3;  8.7615625E+02;21;
  3.4500000E+00;  1.0000000E+00;  3.4999999E-01;502;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0005897E+03;3;  7.5332581E+02;21;
  3.5000000E+00;  1.0000000E+00;  2.5000000E-01;549;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0072014E+03;3;  9.3846963E+03;21;
  3.5000000E+00;  1.0000000E+00;  3.0000001E-01;550;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0072779E+03;3;  9.4866221E+03;21;
  3.5000000E+00;  1.0000000E+00;  3.4999999E-01;551;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0065913E+03;3;  8.5739521E+03;21;
  6.0999999E+00;  1.0000000E+00;  2.5000000E-01;91;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0081512E+03;0;  1.0652969E+04;11;
  6.1500001E+00;  1.0000000E+00;  2.5000000E-01;93;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0085672E+03;0;  1.1210604E+04;11;
  6.1999998E+00;  1.0000000E+00;  2.5000000E-01;94;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0090013E+03;0;  1.1794096E+04;11;
  6.2500000E+00;  1.0000000E+00;  2.5000000E-01;95;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0098635E+03;0;  1.2957353E+04;11;
  6.3000002E+00;  1.0000000E+00;  2.5000000E-01;96;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0096526E+03;0;  1.2672287E+04;11;
  6.3499999E+00;  1.0000000E+00;  2.5000000E-01;97;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0064941E+03;0;  8.4450078E+03;11;
  6.3499999E+00;  1.0000000E+00;  3.0000001E-01;98;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0073643E+03;0;  9.6016914E+03;11;
  6.4000001E+00;  1.0000000E+00;  2.5000000E-01;99;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0012007E+03;0;  1.5367584E+03;11;
  6.4000001E+00;  1.0000000E+00;  3.0000001E-01;100;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0077159E+03;0;  1.0070871E+04;11;
  6.4499998E+00;  1.0000000E+00;  3.0000001E-01;101;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0092145E+03;0;  1.2081103E+04;11;
  6.5000000E+00;  1.0000000E+00;  3.0000001E-01;102;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0089614E+03;0;  1.1740302E+04;11;
  6.5500002E+00;  1.0000000E+00;  3.0000001E-01;103;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0093267E+03;0;  1.2232313E+04;11;
  6.5999999E+00;  1.0000000E+00;  3.0000001E-01;104;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0058622E+03;0;  7.6088921E+03;11;
  6.5999999E+00;  1.0000000E+00;  3.4999999E-01;105;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0069279E+03;0;  9.0209365E+03;11;
  6.6500001E+00;  1.0000000E+00;  3.0000001E-01;106;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0011638E+03;0;  1.4894098E+03;11;
  6.6500001E+00;  1.0000000E+00;  3.4999999E-01;107;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0072620E+03;0;  9.4654854E+03;11;
  6.6999998E+00;  1.0000000E+00;  3.4999999E-01;108;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0085742E+03;0;  1.1220025E+04;11;
  6.7500000E+00;  1.0000000E+00;  3.4999999E-01;109;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0085779E+03;0;  1.1225022E+04;11;
  6.8000002E+00;  1.0000000E+00;  3.4999999E-01;110;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0086147E+03;0;  1.1274433E+04;11;
  6.8499999E+00;  1.0000000E+00;  3.4999999E-01;111;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0056449E+03;0;  7.3220029E+03;11;
  6.9000001E+00;  1.0000000E+00;  3.4999999E-01;113;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0011221E+03;0;  1.4358806E+03;11;
  3.3499999E+00;  1.0000000E+00;  4.0000001E-01;405;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  4.4999999E-01;406;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  4.0000001E-01;454;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  4.4999999E-01;455;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4500000E+00;  1.0000000E+00;  4.0000001E-01;503;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0005511E+03;3;  7.0396350E+02;21;
  3.4500000E+00;  1.0000000E+00;  4.4999999E-01;504;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0006046E+03;3;  7.7238647E+02;21;
  3.5000000E+00;  1.0000000E+00;  4.0000001E-01;552;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0061412E+03;3;  7.9776157E+03;21;
  3.5000000E+00;  1.0000000E+00;  4.4999999E-01;553;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0056622E+03;3;  7.3447891E+03;21;
  6.8499999E+00;  1.0000000E+00;  4.0000001E-01;112;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0064520E+03;0;  8.3891797E+03;11;
  6.9000001E+00;  1.0000000E+00;  4.0000001E-01;114;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0068436E+03;0;  8.9089238E+03;11;
  6.9499998E+00;  1.0000000E+00;  4.0000001E-01;115;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0078819E+03;0;  1.0292612E+04;11;
  7.0000000E+00;  1.0000000E+00;  4.0000001E-01;116;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0081106E+03;0;  1.0598547E+04;11;
  7.0500002E+00;  1.0000000E+00;  4.0000001E-01;117;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0078782E+03;0;  1.0287717E+04;11;
  7.0999999E+00;  1.0000000E+00;  4.0000001E-01;118;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0053530E+03;0;  6.9372495E+03;11;
  7.0999999E+00;  1.0000000E+00;  4.4999999E-01;119;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0059055E+03;0;  7.6659761E+03;11;
  7.1500001E+00;  1.0000000E+00;  4.0000001E-01;120;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0010900E+03;0;  1.3946653E+03;11;
  7.1500001E+00;  1.0000000E+00;  4.4999999E-01;121;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0064175E+03;0;  8.3435566E+03;11;
  7.1999998E+00;  1.0000000E+00;  4.4999999E-01;122;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0072908E+03;0;  9.5038584E+03;11;
  7.2500000E+00;  1.0000000E+00;  4.4999999E-01;123;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0076451E+03;0;  9.9762559E+03;11;
  7.3000002E+00;  1.0000000E+00;  4.4999999E-01;124;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0072632E+03;0;  9.4670303E+03;11;
  7.3499999E+00;  1.0000000E+00;  4.4999999E-01;125;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0051470E+03;0;  6.6662417E+03;11;
  7.4000001E+00;  1.0000000E+00;  4.4999999E-01;127;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0010645E+03;0;  1.3618397E+03;11;
  3.3499999E+00;  1.0000000E+00;  5.0000000E-01;407;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  5.5000001E-01;408;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  6.0000002E-01;409;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  5.0000000E-01;456;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  5.5000001E-01;457;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  6.0000002E-01;458;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4500000E+00;  1.0000000E+00;  5.0000000E-01;505;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0005990E+03;3;  7.6527759E+02;21;
  3.4500000E+00;  1.0000000E+00;  5.5000001E-01;506;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0005292E+03;3;  6.7592896E+02;21;
  3.4500000E+00;  1.0000000E+00;  6.0000002E-01;507;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0005425E+03;3;  6.9295227E+02;21;
  3.5000000E+00;  1.0000000E+00;  5.0000000E-01;554;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0054619E+03;3;  7.0806797E+03;21;
  3.5000000E+00;  1.0000000E+00;  5.5000001E-01;555;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0048991E+03;3;  6.3404136E+03;21;
  3.5000000E+00;  1.0000000E+00;  6.0000002E-01;556;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0046745E+03;3;  6.0456431E+03;21;
  7.3499999E+00;  1.0000000E+00;  5.0000000E-01;126;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0054749E+03;0;  7.0978105E+03;11;
  7.4000001E+00;  1.0000000E+00;  5.0000000E-01;128;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0060621E+03;0;  7.8729878E+03;11;
  7.4499998E+00;  1.0000000E+00;  5.0000000E-01;129;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0069344E+03;0;  9.0295361E+03;11;
  7.5000000E+00;  1.0000000E+00;  5.0000000E-01;130;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0073308E+03;0;  9.5571201E+03;11;
  7.5500002E+00;  1.0000000E+00;  5.0000000E-01;131;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0069155E+03;0;  9.0044678E+03;11;
  7.5999999E+00;  1.0000000E+00;  5.0000000E-01;132;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0050842E+03;0;  6.5836562E+03;11;
  7.5999999E+00;  1.0000000E+00;  5.5000001E-01;133;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0052699E+03;0;  6.8278906E+03;11;
  7.6500001E+00;  1.0000000E+00;  5.0000000E-01;134;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0010778E+03;0;  1.3789178E+03;11;
  7.6500001E+00;  1.0000000E+00;  5.5000001E-01;135;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0058546E+03;0;  7.5988154E+03;11;
  7.6999998E+00;  1.0000000E+00;  5.5000001E-01;136;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0067956E+03;0;  8.8451152E+03;11;
